timestamp,dataset,index,config,param,queries,k,recall,p50_ms,p95_ms,p99_ms,qps,build_s,settle_s,heap_total_mib,vectors_mib,index_mib,disk_mib,notes
2026-08-08T00:09:59+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=512 query=512 uncentered window-search",160,1000,10,0.9352,0.813,1.141,1.269,1224.95,112.6,0.0,1129.8,503.5,179.3,0.0,"ef=128"
2026-08-08T00:10:00+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=512 query=512 uncentered window-search",320,1000,10,0.9353,0.797,1.117,1.225,1252.02,112.6,0.0,1129.8,503.5,179.3,0.0,"ef=128"
2026-08-08T00:10:01+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=512 query=512 uncentered window-search",640,1000,10,0.9352,0.797,1.119,1.245,1247.32,112.6,0.0,1129.8,503.5,179.3,0.0,"ef=128"
2026-08-08T00:10:02+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=512 query=512 uncentered window-search",1280,1000,10,0.9352,0.807,1.135,1.244,1234.37,112.6,0.0,1129.8,503.5,179.3,0.0,"ef=128"
2026-08-08T00:11:56+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=384 query=384 uncentered 400B/code rescore=0",16,1000,10,0.3761,0.144,0.232,0.272,6707.00,111.7,0.0,921.2,381.5,161.0,0.0,"graph: 18257062 edges, 54769442 conn bytes, 114057792 overhead bytes"
2026-08-08T00:11:56+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=384 query=384 uncentered 400B/code rescore=0",32,1000,10,0.3973,0.225,0.335,0.390,4364.72,111.7,0.0,921.2,381.5,161.0,0.0,"graph: 18257062 edges, 54769442 conn bytes, 114057792 overhead bytes"
2026-08-08T00:11:56+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=384 query=384 uncentered 400B/code rescore=0",64,1000,10,0.4073,0.383,0.550,0.625,2589.56,111.7,0.0,921.2,381.5,161.0,0.0,"graph: 18257062 edges, 54769442 conn bytes, 114057792 overhead bytes"
2026-08-08T00:11:57+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=384 query=384 uncentered 400B/code rescore=0",128,1000,10,0.4138,0.680,0.942,1.061,1473.05,111.7,0.0,921.2,381.5,161.0,0.0,"graph: 18257062 edges, 54769442 conn bytes, 114057792 overhead bytes"
2026-08-08T00:11:58+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=384 query=384 uncentered 400B/code rescore=0",256,1000,10,0.4160,1.260,1.679,1.921,801.88,111.7,0.0,921.2,381.5,161.0,0.0,"graph: 18257062 edges, 54769442 conn bytes, 114057792 overhead bytes"
2026-08-08T00:12:01+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=384 query=384 uncentered 400B/code rescore=0",512,1000,10,0.4176,2.343,3.185,3.593,427.45,111.7,0.0,921.2,381.5,161.0,0.0,"graph: 18257062 edges, 54769442 conn bytes, 114057792 overhead bytes"
2026-08-08T00:12:01+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=384 query=384 uncentered 400B/code rescore=100",16,1000,10,0.4670,0.165,0.245,0.289,5938.09,111.7,0.0,921.2,381.5,161.0,0.0,"graph: 18257062 edges, 54769442 conn bytes, 114057792 overhead bytes"
2026-08-08T00:12:01+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=384 query=384 uncentered 400B/code rescore=100",32,1000,10,0.6130,0.262,0.382,0.444,3742.88,111.7,0.0,921.2,381.5,161.0,0.0,"graph: 18257062 edges, 54769442 conn bytes, 114057792 overhead bytes"
2026-08-08T00:12:02+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=384 query=384 uncentered 400B/code rescore=100",64,1000,10,0.7329,0.436,0.593,0.675,2276.12,111.7,0.0,921.2,381.5,161.0,0.0,"graph: 18257062 edges, 54769442 conn bytes, 114057792 overhead bytes"
2026-08-08T00:12:02+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=384 query=384 uncentered 400B/code rescore=100",128,1000,10,0.8046,0.763,1.025,1.134,1310.71,111.7,0.0,921.2,381.5,161.0,0.0,"graph: 18257062 edges, 54769442 conn bytes, 114057792 overhead bytes"
2026-08-08T00:12:04+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=384 query=384 uncentered 400B/code rescore=100",256,1000,10,0.8141,1.363,1.823,2.049,736.09,111.7,0.0,921.2,381.5,161.0,0.0,"graph: 18257062 edges, 54769442 conn bytes, 114057792 overhead bytes"
2026-08-08T00:12:06+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=384 query=384 uncentered 400B/code rescore=100",512,1000,10,0.8229,2.476,3.317,3.719,407.63,111.7,0.0,921.2,381.5,161.0,0.0,"graph: 18257062 edges, 54769442 conn bytes, 114057792 overhead bytes"
2026-08-08T00:12:07+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=384 query=384 uncentered window-search",0,1000,10,0.4138,0.681,0.938,1.069,1470.18,111.7,0.0,921.2,381.5,161.0,0.0,"ef=128"
2026-08-08T00:12:08+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=384 query=384 uncentered window-search",10,1000,10,0.4138,0.692,0.952,1.098,1437.50,111.7,0.0,921.2,381.5,161.0,0.0,"ef=128"
2026-08-08T00:12:08+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=384 query=384 uncentered window-search",20,1000,10,0.5617,0.695,0.947,1.064,1439.79,111.7,0.0,921.2,381.5,161.0,0.0,"ef=128"
2026-08-08T00:12:09+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=384 query=384 uncentered window-search",40,1000,10,0.6895,0.740,1.024,1.146,1341.26,111.7,0.0,921.2,381.5,161.0,0.0,"ef=128"
2026-08-08T00:12:10+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=384 query=384 uncentered window-search",80,1000,10,0.7800,0.792,1.129,1.259,1248.24,111.7,0.0,921.2,381.5,161.0,0.0,"ef=128"
2026-08-08T00:12:11+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=384 query=384 uncentered window-search",160,1000,10,0.8265,0.807,1.095,1.213,1237.28,111.7,0.0,921.2,381.5,161.0,0.0,"ef=128"
2026-08-08T00:12:11+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=384 query=384 uncentered window-search",320,1000,10,0.8263,0.809,1.105,1.282,1232.39,111.7,0.0,921.2,381.5,161.0,0.0,"ef=128"
2026-08-08T00:12:12+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=384 query=384 uncentered window-search",640,1000,10,0.8263,0.796,1.067,1.215,1256.21,111.7,0.0,921.2,381.5,161.0,0.0,"ef=128"
2026-08-08T00:12:13+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=384 query=384 uncentered window-search",1280,1000,10,0.8263,0.801,1.098,1.217,1244.25,111.7,0.0,921.2,381.5,161.0,0.0,"ef=128"
