dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
beir500k-f32,pos10_cat03,pos10,65848,pathseer-nc,512,2,55,0.9964,0.9636,0.00015,4.571,5.461,5.978,4.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat03,pos10,65848,pathseer-nc,512,3,55,0.9964,0.9636,0.00015,4.491,5.160,5.604,4.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat04,pos10,55993,pathseer,64,1,57,0.9947,0.9474,0.00005,0.659,0.878,0.961,0.677,1455.7,0.0,412.8,67.5,2.0,2.0,75.2,55.1,29.2,1.2,0.75,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer,64,2,57,0.9947,0.9474,0.00005,0.659,0.895,1.010,0.676,1455.7,0.0,412.8,67.5,2.0,2.0,75.2,55.1,29.2,1.2,0.75,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer,64,3,57,0.9947,0.9474,0.00005,0.664,0.883,0.965,0.675,1455.7,0.0,412.8,67.5,2.0,2.0,75.2,55.1,29.2,1.2,0.75,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer-nc,64,1,57,0.9947,0.9474,0.00005,0.643,0.868,0.935,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat04,pos10,55993,pathseer-nc,64,2,57,0.9947,0.9474,0.00005,0.634,0.925,1.023,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat04,pos10,55993,pathseer-nc,64,3,57,0.9947,0.9474,0.00005,0.655,0.920,1.031,0.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat04,pos10,55993,pathseer,128,1,57,0.9982,0.9825,0.00001,1.110,1.467,1.613,1.123,2474.7,0.0,745.9,132.4,3.0,3.0,142.6,106.5,57.5,2.2,2.12,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer,128,2,57,0.9982,0.9825,0.00001,1.131,1.524,1.642,1.143,2474.7,0.0,745.9,132.4,3.0,3.0,142.6,106.5,57.5,2.2,2.12,pathseer:57
