dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
beir500k-rq1,pos10_cat01,pos10,50038,sweeping,512,3,22,1.0000,1.0000,0.00000,1.739,3.132,3.464,1.907,8039.6,0.0,1278.1,608.4,23.0,29.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-rq1,pos10_cat01,pos10,50038,acorn,64,1,22,0.9909,0.9091,0.00014,0.263,0.747,0.815,0.335,1217.7,10.0,2644.5,66.4,4.0,4.0,0.0,0.0,0.0,0.0,0.00,acorn:5|rre:17
beir500k-rq1,pos10_cat01,pos10,50038,acorn,64,2,22,0.9909,0.9091,0.00014,0.265,0.804,0.899,0.345,1217.7,10.0,2644.5,66.4,4.0,4.0,0.0,0.0,0.0,0.0,0.00,acorn:5|rre:17
beir500k-rq1,pos10_cat01,pos10,50038,acorn,64,3,22,0.9909,0.9091,0.00014,0.267,0.735,0.841,0.336,1217.7,10.0,2644.5,66.4,4.0,4.0,0.0,0.0,0.0,0.0,0.00,acorn:5|rre:17
beir500k-rq1,pos10_cat01,pos10,50038,acorn,128,1,22,1.0000,1.0000,0.00000,0.476,1.256,1.296,0.588,2021.5,10.0,4333.9,129.9,6.0,6.0,0.0,0.0,0.0,0.0,0.00,acorn:5|rre:17
beir500k-rq1,pos10_cat01,pos10,50038,acorn,128,2,22,1.0000,1.0000,0.00000,0.472,1.253,1.328,0.585,2021.5,10.0,4333.9,129.9,6.0,6.0,0.0,0.0,0.0,0.0,0.00,acorn:5|rre:17
beir500k-rq1,pos10_cat01,pos10,50038,acorn,128,3,22,1.0000,1.0000,0.00000,0.465,1.269,1.307,0.572,2021.5,10.0,4333.9,129.9,6.0,6.0,0.0,0.0,0.0,0.0,0.00,acorn:5|rre:17
beir500k-rq1,pos10_cat01,pos10,50038,acorn,256,1,22,1.0000,1.0000,0.00000,0.879,2.250,2.337,1.073,3335.8,10.0,6953.5,257.6,12.0,12.0,0.0,0.0,0.0,0.0,0.00,acorn:5|rre:17
beir500k-rq1,pos10_cat01,pos10,50038,acorn,256,2,22,1.0000,1.0000,0.00000,0.856,2.210,2.280,1.050,3335.8,10.0,6953.5,257.6,12.0,12.0,0.0,0.0,0.0,0.0,0.00,acorn:5|rre:17
beir500k-rq1,pos10_cat01,pos10,50038,acorn,256,3,22,1.0000,1.0000,0.00000,0.934,2.168,2.284,1.085,3335.8,10.0,6953.5,257.6,12.0,12.0,0.0,0.0,0.0,0.0,0.00,acorn:5|rre:17
beir500k-rq1,pos10_cat01,pos10,50038,acorn,512,1,22,1.0000,1.0000,0.00000,1.590,3.739,3.741,1.900,5442.0,10.0,11389.8,513.5,29.0,26.0,0.0,0.0,0.0,0.0,0.00,acorn:5|rre:17
beir500k-rq1,pos10_cat01,pos10,50038,acorn,512,2,22,1.0000,1.0000,0.00000,1.531,3.680,3.784,1.869,5442.0,10.0,11389.8,513.5,29.0,26.0,0.0,0.0,0.0,0.0,0.00,acorn:5|rre:17
beir500k-rq1,pos10_cat01,pos10,50038,acorn,512,3,22,1.0000,1.0000,0.00000,1.599,3.591,3.730,1.868,5442.0,10.0,11389.8,513.5,29.0,26.0,0.0,0.0,0.0,0.0,0.00,acorn:5|rre:17
beir500k-rq1,pos10_cat01,pos10,50038,pathseer,64,1,22,0.9909,0.9091,0.00014,0.287,0.329,0.352,0.278,1369.7,0.0,498.5,70.0,2.0,2.0,96.0,44.2,61.5,1.5,0.00,pathseer:22
beir500k-rq1,pos10_cat01,pos10,50038,pathseer,64,2,22,0.9909,0.9091,0.00014,0.263,0.309,0.354,0.268,1369.7,0.0,498.5,70.0,2.0,2.0,96.0,44.2,61.5,1.5,0.00,pathseer:22
beir500k-rq1,pos10_cat01,pos10,50038,pathseer,64,3,22,0.9909,0.9091,0.00014,0.260,0.320,0.336,0.263,1369.7,0.0,498.5,70.0,2.0,2.0,96.0,44.2,61.5,1.5,0.00,pathseer:22
beir500k-rq1,pos10_cat01,pos10,50038,pathseer,128,1,22,1.0000,1.0000,0.00000,0.480,0.599,0.600,0.480,2322.9,0.0,888.3,138.6,3.0,4.0,160.0,82.6,141.2,2.5,0.00,pathseer:22
beir500k-rq1,pos10_cat01,pos10,50038,pathseer,128,2,22,1.0000,1.0000,0.00000,0.538,0.677,0.687,0.537,2322.9,0.0,888.3,138.6,3.0,4.0,160.0,82.6,141.2,2.5,0.00,pathseer:22
