dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,sweeping,128,3,1,0.0000,0.0000,0.00057,135.429,135.429,135.429,135.429,383604.0,0.0,63749.0,31552.0,4.0,1373.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,acorn,64,1,1,0.0000,0.0000,0.00100,12.876,12.876,12.876,12.876,2153.0,10.0,82476.0,71.0,3.0,3.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,acorn,64,2,1,0.0000,0.0000,0.00100,11.525,11.525,11.525,11.525,2153.0,10.0,82476.0,71.0,3.0,3.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,acorn,64,3,1,0.0000,0.0000,0.00100,12.348,12.348,12.348,12.348,2153.0,10.0,82476.0,71.0,3.0,3.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,acorn,128,1,1,0.0000,0.0000,0.00090,21.937,21.937,21.937,21.937,3815.0,10.0,139680.0,140.0,4.0,4.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,acorn,128,2,1,0.0000,0.0000,0.00090,21.439,21.439,21.439,21.439,3815.0,10.0,139680.0,140.0,4.0,4.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,acorn,128,3,1,0.0000,0.0000,0.00090,23.077,23.077,23.077,23.077,3815.0,10.0,139680.0,140.0,4.0,4.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,acorn,256,1,1,0.0000,0.0000,0.00054,36.855,36.855,36.855,36.855,6068.0,10.0,222253.0,258.0,9.0,9.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,acorn,256,2,1,0.0000,0.0000,0.00054,36.692,36.692,36.692,36.692,6068.0,10.0,222253.0,258.0,9.0,9.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,acorn,256,3,1,0.0000,0.0000,0.00054,36.689,36.689,36.689,36.689,6068.0,10.0,222253.0,258.0,9.0,9.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,acorn,512,1,1,0.1000,0.0000,0.00019,68.875,68.875,68.875,68.875,11611.0,10.0,411592.0,527.0,17.0,17.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,acorn,512,2,1,0.1000,0.0000,0.00019,69.129,69.129,69.129,69.129,11611.0,10.0,411592.0,527.0,17.0,17.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,acorn,512,3,1,0.1000,0.0000,0.00019,67.760,67.760,67.760,67.760,11611.0,10.0,411592.0,527.0,17.0,17.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,pathseer,64,1,1,0.1000,0.0000,0.00055,27.309,27.309,27.309,27.309,18813.0,0.0,118906.0,10291.0,3.0,854.0,128.0,2.0,91269.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,pathseer,64,2,1,0.1000,0.0000,0.00055,28.823,28.823,28.823,28.823,18813.0,0.0,118906.0,10291.0,3.0,854.0,128.0,2.0,91269.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,pathseer,64,3,1,0.1000,0.0000,0.00055,27.047,27.047,27.047,27.047,18813.0,0.0,118906.0,10291.0,3.0,854.0,128.0,2.0,91269.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,pathseer,128,1,1,0.1000,0.0000,0.00033,47.556,47.556,47.556,47.556,28009.0,0.0,161060.0,14564.0,4.0,1333.0,192.0,4.0,121085.0,3.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,pathseer,128,2,1,0.1000,0.0000,0.00033,42.871,42.871,42.871,42.871,28009.0,0.0,161060.0,14564.0,4.0,1333.0,192.0,4.0,121085.0,3.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,pathseer,128,3,1,0.1000,0.0000,0.00033,42.614,42.614,42.614,42.614,28009.0,0.0,161060.0,14564.0,4.0,1333.0,192.0,4.0,121085.0,3.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,pathseer,256,1,1,0.1000,0.0000,0.00030,61.430,61.430,61.430,61.430,42740.0,0.0,220656.0,20664.0,7.0,2133.0,384.0,6.0,162088.0,6.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,pathseer,256,2,1,0.1000,0.0000,0.00030,60.530,60.530,60.530,60.530,42740.0,0.0,220656.0,20664.0,7.0,2133.0,384.0,6.0,162088.0,6.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,pathseer,256,3,1,0.1000,0.0000,0.00030,59.934,59.934,59.934,59.934,42740.0,0.0,220656.0,20664.0,7.0,2133.0,384.0,6.0,162088.0,6.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,pathseer,512,1,1,0.1000,0.0000,0.00021,90.775,90.775,90.775,90.775,68397.0,0.0,319691.0,30564.0,13.0,3502.0,768.0,8.0,229564.0,12.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,pathseer,512,2,1,0.1000,0.0000,0.00021,89.693,89.693,89.693,89.693,68397.0,0.0,319691.0,30564.0,13.0,3502.0,768.0,8.0,229564.0,12.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,pathseer,512,3,1,0.1000,0.0000,0.00021,90.847,90.847,90.847,90.847,68397.0,0.0,319691.0,30564.0,13.0,3502.0,768.0,8.0,229564.0,12.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m1m,negsparse,1000000,sweeping,64,1,1,0.0000,0.0000,0.00099,66.866,66.866,66.866,66.866,201026.0,0.0,32841.0,16215.0,3.0,448.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
