dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-no-twohop,512,3,1000,0.9693,0.8150,0.00022,23.701,75.141,119.133,29.601,39539.5,0.0,170120.8,11506.4,15.0,738.0,0.0,0.0,127752.4,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-guard,64,1,1000,0.7861,0.2810,0.00242,2.704,12.257,22.846,4.035,4663.4,0.0,30203.6,1597.9,3.0,83.0,0.0,0.0,25439.5,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-guard,64,2,1000,0.7862,0.2820,0.00242,2.719,12.227,22.368,4.034,4663.4,0.0,30203.6,1597.9,3.0,83.0,0.0,0.0,25439.5,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-guard,64,3,1000,0.7861,0.2810,0.00242,2.710,12.220,22.988,4.055,4663.4,0.0,30203.6,1597.9,3.0,83.0,0.0,0.0,25439.5,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-guard,128,1,1000,0.8767,0.4710,0.00120,5.372,23.753,42.213,7.721,8791.3,0.0,53410.5,3138.7,4.0,168.0,0.0,0.0,44430.2,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-guard,128,2,1000,0.8767,0.4710,0.00120,5.335,23.489,39.723,7.667,8791.3,0.0,53410.5,3138.7,4.0,168.0,0.0,0.0,44430.2,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-guard,128,3,1000,0.8768,0.4720,0.00120,5.319,23.696,41.019,7.760,8791.3,0.0,53410.5,3138.7,4.0,168.0,0.0,0.0,44430.2,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-guard,256,1,1000,0.9349,0.6630,0.00057,10.773,41.252,72.220,14.658,16398.7,0.0,92837.5,6012.8,8.0,354.0,0.0,0.0,76080.0,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-guard,256,2,1000,0.9349,0.6630,0.00057,10.427,40.027,69.302,14.454,16398.7,0.0,92837.5,6012.8,8.0,354.0,0.0,0.0,76080.0,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-guard,256,3,1000,0.9349,0.6630,0.00057,10.251,38.991,68.817,14.391,16398.7,0.0,92837.5,6012.8,8.0,354.0,0.0,0.0,76080.0,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idlo,conjunction,531538,ours-guard,512,1,1000,0.9666,0.8130,0.00032,20.429,71.373,113.452,26.722,30324.0,0.0,159416.2,11255.7,15.0,738.0,0.0,0.0,128406.8,0.0,0.00,pathseer:1000
